kf_mgkg,time_ps,amplitude_au
75,7.4,5.240067160436942
75,7.5,11.936137868620541
75,7.6000000000000005,1.3104425806652884
75,7.7,7.7107286257078345
75,7.800000000000001,9.653610661518286
75,7.9,2.8047656512472354
75,8.0,7.383561375319996
75,8.1,7.629187646130995
75,8.200000000000001,9.845205786810459
75,8.3,10.861427501391805
75,8.4,6.684865011068993
75,8.5,4.18327546848389
75,8.6,11.008937321367652
75,8.700000000000001,10.578165648297361
75,8.8,6.3173949558828495
75,8.9,8.284969822334439
75,9.0,8.29416922757122
75,9.1,8.68339512451176
75,9.200000000000001,7.702911918758951
75,9.3,10.630337048883774
75,9.4,2.6864593152110032
75,9.5,9.547776551041723
75,9.600000000000001,7.807893593215237
75,9.700000000000001,6.221553980363256
75,9.8,9.6026255492567
75,9.9,0.7109659088423186
75,10.0,9.371774957408654
75,10.100000000000001,7.328033321965999
75,10.200000000000001,3.421792501683702
75,10.3,7.2261174387017295
75,10.4,5.26895704231651
75,10.5,12.37527939463714
75,10.600000000000001,10.380381803766234
75,10.700000000000001,6.7709792106387106
75,10.8,3.7455806505083005
75,10.9,3.956956442137529
75,11.0,4.472025539279141
75,11.100000000000001,3.7506623590380572
75,11.200000000000001,2.7597393650785356
75,11.3,3.399602423513185
75,11.4,4.045902569670317
75,11.5,3.3011674525051142
75,11.600000000000001,2.701705093643995
75,11.700000000000001,1.9786001065520664
75,11.8,10.527493939213748
75,11.9,0.3170244659062247
75,12.0,1.2930440936040202
75,12.100000000000001,4.77233183678539
75,12.200000000000001,2.725367535820203
75,12.3,4.435144066572705
75,12.4,5.213163154455129
75,12.5,6.209822094730704
75,12.600000000000001,4.769797097248977
75,12.700000000000001,0.2406809062944042
75,12.8,5.3318210702222855
75,12.9,-2.0206904392179146
75,13.0,1.9370341639573927
75,13.100000000000001,0.8080595158816828
75,13.200000000000001,-0.7690888474806346
75,13.3,3.19057749674853
75,13.4,1.0809439224544097
75,13.5,3.915651455032256
75,13.600000000000001,-2.5138809126574175
75,13.700000000000001,3.133753620202695
75,13.8,2.0880226907216213
75,13.9,0.9842231083347018
75,14.0,-3.0545966384320304
75,14.100000000000001,-0.3127768134955482
75,14.200000000000001,-3.725952559266318
75,14.3,-5.241888496495617
75,14.4,7.988129284119057
75,14.5,2.04004575315337
75,14.600000000000001,3.91868860825651
75,14.700000000000001,-1.8107404137269958
75,14.8,0.827231514697305
75,14.9,0.6556629311565483
75,15.0,0.24182398102201375
75,15.100000000000001,-1.4262938632771596
75,15.200000000000001,-2.1788437962734695
75,15.3,-6.954259518719267
75,15.4,-0.42601101128889995
75,15.5,-1.0628269158670052
75,15.600000000000001,0.5039765250458985
75,15.700000000000001,-3.1444079987552667
75,15.8,1.7288552391144263
75,15.9,-3.910029102461019
75,16.0,-6.094095714220463
75,16.1,-0.7729388288502967
75,16.2,-4.450524775048999
75,16.3,-6.576183722058548
75,16.400000000000002,-3.2853830722251804
75,16.5,-1.8625049726784364
75,16.6,-3.304662653602972
75,16.7,-2.81730747641075
75,16.8,6.060215470356449
75,16.900000000000002,-2.307320094736666
75,17.0,-0.6772174820105699
75,17.1,-9.615547576800832
75,17.2,-3.8803632598834428
75,17.3,-2.9975361591316325
75,17.400000000000002,-5.981295812863555
75,17.5,-7.394949790684826
75,17.6,-4.346084593570206
75,17.7,-6.253729283048329
75,17.8,-7.078729343585732
75,17.900000000000002,-2.8450361080151825
75,18.0,-2.5015514658625917
75,18.1,-5.202746233712103
75,18.2,-7.210857704048672
75,18.3,-4.902389445867081
75,18.400000000000002,-4.22470331101183
75,18.5,-4.828779339213741
75,18.6,-10.142629944667807
75,18.7,-7.454997992072145
75,18.8,-5.809655608868272
75,18.900000000000002,-5.24622699814501
75,19.0,-4.490820340377854
75,19.1,-5.084510534096073
75,19.200000000000003,-9.900515414163273
75,19.3,-8.914135043884443
75,19.400000000000002,-10.276561033504416
75,19.5,-2.785706027355328
75,19.6,-6.91625106855475
75,19.700000000000003,-6.0511772374012365
75,19.8,-4.914729641505197
75,19.900000000000002,-8.379394228643218
75,20.0,-10.490323951469
75,20.1,-8.731366762858812
75,20.200000000000003,-8.083962818574703
75,20.3,-4.0048035780751725
75,20.400000000000002,-5.625446485791966
75,20.5,-10.554439752533039
75,20.6,-6.209638301446426
75,20.700000000000003,-6.062649665877738
75,20.8,-10.579121816678917
75,20.900000000000002,-8.219009750579751
75,21.0,-12.591891318976653
75,21.1,-7.153969587128355
75,21.200000000000003,-8.779868879454105
75,21.3,-11.372219905164707
75,21.400000000000002,-9.745350441485654
75,21.5,-7.398881444333819
75,21.6,-9.376098287986666
75,21.700000000000003,-7.236004098486924
75,21.8,-6.590393837229756
75,21.900000000000002,-10.056534234205625
75,22.0,-8.715626732633911
75,22.1,-2.548937830290124
75,22.200000000000003,-7.57972350172824
75,22.3,-9.967598768080776
75,22.400000000000002,-7.663610696507122
75,22.5,-11.121696754885875
75,22.6,-4.900054044676936
75,22.700000000000003,-6.759109708963381
75,22.8,-4.919589059155079
75,22.900000000000002,-5.324195076159691
75,23.0,-6.545772536262124
75,23.1,-5.02096996046126
75,23.200000000000003,-6.915428834529004
75,23.3,-8.980926213227038
75,23.400000000000002,-9.811686526045865
75,23.5,-8.29732124115806
75,23.6,-13.36104115988509
75,23.700000000000003,-2.4494863327312117
75,23.8,-11.213322781428225
75,23.900000000000002,-7.030081850387656
75,24.0,-10.039420109236428
75,24.1,-11.713240217637496
75,24.200000000000003,-6.755405868614586
75,24.3,-7.208825114458638
75,24.400000000000002,-6.740714900008065
75,24.5,-4.860214981494678
75,24.6,-7.666680452394951
75,24.700000000000003,-5.058953614513951
75,24.8,-4.605102449502828
75,24.900000000000002,-6.604782866526318
75,25.0,-6.353121395471413
75,25.1,-4.172180257310013
75,25.200000000000003,-5.246361136826377
75,25.3,-4.860406468118993
75,25.400000000000002,-11.06022874537015
75,25.5,-4.841536524027804
75,25.6,-3.9076718962376726
75,25.700000000000003,-5.046589557082028
75,25.8,-3.7246941041239654
75,25.900000000000002,0.34210884748145265
75,26.0,-4.057647047576529
75,26.1,-2.4578825332314906
75,26.200000000000003,-6.094372492556634
75,26.3,-5.946482630980224
75,26.400000000000002,-4.859988632046564
75,26.5,-6.051774934794999
75,26.6,-3.3625861497459097
75,26.700000000000003,-5.517472845813554
75,26.8,-3.4581607305431925
75,26.900000000000002,-6.449837686072072
75,27.0,-6.822407595771986
75,27.1,-4.2146862719678335
75,27.200000000000003,-5.0256022326318
75,27.3,-3.8215237154953963
75,27.400000000000002,-3.549634629488075
75,27.5,-2.72677845912707
75,27.6,0.9367428074838491
75,27.700000000000003,1.9180696562831367
75,27.8,0.48212263487358165
75,27.900000000000002,-2.056092466080438
75,28.0,2.7593875129538143
75,28.1,-4.635879623547983
75,28.200000000000003,-5.691230490278361
75,28.3,0.21269828308379474
75,28.400000000000002,-0.28694049506811964
75,28.5,-0.45370910798973474
75,28.6,0.1519303026599054
75,28.700000000000003,-3.8549220308586434
75,28.8,-2.469426784164682
75,28.900000000000002,3.6830460613306744
75,29.0,3.343770420941697
75,29.1,-0.856416593151306
75,29.200000000000003,5.955690736742198
75,29.3,-1.3802203069465142
75,29.400000000000002,0.04166106210405207
75,29.5,2.3738283178012756
75,29.6,-1.1729135782077165
75,29.700000000000003,0.7657195839744491
75,29.8,1.722866851262799
75,29.900000000000002,1.336134339694342
75,30.0,4.669432819627546
75,30.1,4.140972226048822
75,30.200000000000003,0.07604940483614131
75,30.3,1.2844366075354063
75,30.400000000000002,3.6009542110078705
75,30.5,3.1444592490101306
75,30.6,1.5018095283444604
75,30.700000000000003,4.690784094977757
75,30.8,5.834572924053605
75,30.900000000000002,2.361191846263124
75,31.0,6.063859700623403
75,31.1,0.18726803210033172
75,31.200000000000003,0.3633935734306206
75,31.3,5.78555580888545
75,31.400000000000002,2.593287866393454
75,31.5,2.328781329690334
75,31.6,4.301981659997617
75,31.700000000000003,3.4039211666506186
75,31.8,6.049393529904857
75,31.900000000000002,1.7251988080382574
75,32.0,4.564075218771587
75,32.1,13.52190511938317
75,32.2,6.01826516987125
75,32.300000000000004,1.0806973468776055
75,32.4,7.482335914937924
75,32.5,7.471629902539214
75,32.6,9.670053829036558
75,32.7,6.690901043574728
75,32.800000000000004,4.792542248045416
75,32.9,10.051738490953184
75,33.0,8.409904047683316
75,33.1,2.2248496551711607
75,33.2,8.68927032726982
75,33.300000000000004,6.3283628069052265
75,33.4,9.77420624895023
75,33.5,6.147847056026337
75,33.6,9.126733143421664
75,33.7,7.723497626205218
75,33.800000000000004,8.776790962123043
75,33.9,7.329978802008621
75,34.0,6.41101961695367
75,34.1,7.677814498471259
75,34.2,9.147883667471794
75,34.300000000000004,8.667560623491545
75,34.4,11.713022244302168
75,34.5,8.786885286947662
75,34.6,9.35532962154407
75,34.7,13.06278482604615
75,34.800000000000004,8.009040591677827
75,34.9,9.215337108662828
75,35.0,6.397493890621024
75,35.1,8.035318549739417
75,35.2,12.056451505520947
75,35.300000000000004,8.748301162998045
75,35.4,11.610516762323972
75,35.5,5.329944010495184
75,35.6,4.495953671866002
75,35.7,8.768813815393909
75,35.800000000000004,4.5739641630097365
75,35.9,14.668093897180814
75,36.0,11.103698377474537
75,36.1,4.854714687705588
75,36.2,7.533710716907942
75,36.300000000000004,6.488858474533751
75,36.4,8.94535516846008
75,36.5,7.731771623464619
75,36.6,10.17338514018044
75,36.7,11.477977861040637
75,36.800000000000004,7.213547449204453
75,36.9,4.789904025527598
75,37.0,9.081671366466308
75,37.1,7.2122020703845875
75,37.2,10.430429575891953
75,37.300000000000004,7.1291354359915715
75,37.4,9.521406367449238
75,37.5,8.220998561039368
75,37.6,6.8385513030079395
75,37.7,6.114629220227496
75,37.800000000000004,8.945048104759804
75,37.9,13.405394535622982
75,38.0,9.091490106058775
75,38.1,6.581251254565199
75,38.2,8.589101542932264
75,38.300000000000004,7.011615383140227
75,38.400000000000006,3.4273485686116656
75,38.5,7.304099441620507
75,38.6,10.296947575083664
75,38.7,5.530277658824106
75,38.800000000000004,3.39565655864032
75,38.900000000000006,7.319220198743316
75,39.0,10.559956397300667
75,39.1,8.214745500970263
75,39.2,8.28997569125169
75,39.300000000000004,11.375226761772808
75,39.400000000000006,9.54539182866782
75,39.5,7.145087572330714
75,39.6,4.709744549069515
75,39.7,5.441140887700969
75,39.800000000000004,4.701840881357162
75,39.900000000000006,6.941822461757303
75,40.0,2.4715236403844836
75,40.1,8.398931400020613
75,40.2,4.753996231178668
75,40.300000000000004,3.2409382394965385
75,40.400000000000006,6.128973156703889
75,40.5,-1.2485731316989164
75,40.6,1.6985077628182903
75,40.7,1.9843419068090449
75,40.800000000000004,5.522329453060328
75,40.900000000000006,2.0886268651849145
75,41.0,6.712934993777468
75,41.1,1.8708459175866974
75,41.2,4.126791342609712
75,41.300000000000004,0.8881921116981026
75,41.400000000000006,5.380878030836201
75,41.5,1.687892770763151
75,41.6,3.4525737921745114
75,41.7,0.7527739257475917
75,41.800000000000004,-0.9020698367517419
75,41.900000000000006,1.065168455950241
75,42.0,4.214853847609875
75,42.1,-1.2482126455538327
75,42.2,-2.700972672260521
75,42.300000000000004,0.17801276071014038
75,42.400000000000006,2.7248845187079147
75,42.5,-2.041951868326634
75,42.6,-0.937684897409019
75,42.7,0.7069747532885788
75,42.800000000000004,-0.7563740271540734
75,42.900000000000006,0.612380197303092
75,43.0,2.6921966109053366
75,43.1,-0.4046067240983216
75,43.2,-0.7970396923407611
75,43.300000000000004,1.1061709469880543
75,43.400000000000006,-1.138126736209421
75,43.5,-3.540071275107294
75,43.6,-3.8663955402765393
75,43.7,-4.289744991740957
75,43.800000000000004,3.1085099759005987
75,43.900000000000006,-1.959294754476519
75,44.0,-0.5799848329377907
75,44.1,-0.4060500183971089
75,44.2,-4.724370553669836
75,44.300000000000004,-0.9719878537695964
75,44.400000000000006,-4.10584256310858
75,44.5,-8.047444799904609
75,44.6,-3.4927423782006026
75,44.7,-5.78843319462896
75,44.800000000000004,-4.139471743509564
75,44.900000000000006,-2.6926185949944847
75,45.0,1.8606780346592693
75,45.1,-5.3466400181960845
75,45.2,-4.642912866857787
75,45.300000000000004,-3.2178854587397185
75,45.400000000000006,-3.40782336070856
75,45.5,-3.987417931783997
75,45.6,-6.305132355875456
75,45.7,-6.568541976473524
75,45.800000000000004,-5.842149170955503
75,45.900000000000006,-9.76714138184099
75,46.0,-9.526696804826297
75,46.1,-10.707734077784085
75,46.2,-2.722697045240106
75,46.300000000000004,-6.0030622033658085
75,46.400000000000006,5.421830543182065
75,46.5,-0.3317208118323922
75,46.6,-5.062186614016046
75,46.7,-12.5811146204449
75,46.800000000000004,-15.72591544144861
75,46.900000000000006,-19.49739989816729
75,47.0,-20.85919008093563
75,47.1,-5.989807159748782
75,47.2,9.293320481002311
75,47.300000000000004,21.924341122608137
75,47.400000000000006,23.403822066573326
75,47.5,9.586793479788408
75,47.6,-12.991936520499479
75,47.7,61.49147853381085
75,47.800000000000004,482.1919040971153
75,47.900000000000006,1295.0616745992072
75,48.0,1687.6205509961608
75,48.1,897.7007735384672
75,48.2,-290.7998351119184
75,48.300000000000004,-843.984185595541
75,48.400000000000006,-740.6091016647903
75,48.5,-426.96070259058877
75,48.6,-232.86498398459733
75,48.7,-152.30518167884568
75,48.800000000000004,-93.84558865614338
75,48.900000000000006,-2.9846003610893344
75,49.0,76.76272051460296
75,49.1,128.2008911169629
75,49.2,113.48235256354135
75,49.300000000000004,42.204645521996866
75,49.400000000000006,-62.20830223894451
75,49.5,-139.5589846918449
75,49.6,-156.85124414285542
75,49.7,-101.06203477771348
75,49.800000000000004,-1.7106506885119863
75,49.900000000000006,94.85336487023986
75,50.0,135.9344817231108
75,50.1,107.33815041364312
75,50.2,36.105946157745535
75,50.300000000000004,-57.665095490257265
75,50.400000000000006,-121.46263748018319
75,50.5,-123.88078064847709
75,50.6,-77.90333378993957
75,50.7,2.592582913974984
75,50.800000000000004,57.732079934290724
75,50.900000000000006,76.72772281220162
75,51.0,62.408186078975646
75,51.1,11.954707438999275
75,51.2,-31.91335158083855
75,51.300000000000004,-63.094700848394226
75,51.400000000000006,-66.39993758859073
75,51.5,-38.30753851369302
75,51.6,-7.245260172548474
75,51.7,17.722364554146672
75,51.800000000000004,24.966513923190917
75,51.900000000000006,12.253328346991378
75,52.0,0.2273716376096031
75,52.1,-18.45441866756125
75,52.2,-26.32789233982126
75,52.300000000000004,-20.603689090257426
75,52.400000000000006,-9.960669818676056
75,52.5,-7.422179233818663
75,52.6,4.496773692847793
75,52.7,-3.9509027697833172
75,52.800000000000004,0.16864999700302707
75,52.900000000000006,-6.517166902397513
75,53.0,-8.319514624076868
75,53.1,-11.807323309124792
75,53.2,-10.243764579772858
75,53.300000000000004,-7.999365166953029
75,53.400000000000006,-6.530040102877079
75,53.5,-3.6918564896028503
75,53.6,1.3085662354434269
75,53.7,-6.366611138192835
75,53.800000000000004,-5.566647965389391
75,53.900000000000006,-9.801939214006142
75,54.0,-11.722769651164988
75,54.1,-1.7359060048607775
75,54.2,-8.237982987013847
75,54.300000000000004,-6.495157410645208
75,54.400000000000006,-4.362733838273752
75,54.5,-1.9907711453429293
75,54.6,-3.369027652744059
75,54.7,0.6159130287331754
75,54.800000000000004,-4.38078936739909
75,54.900000000000006,-8.348258771656658
75,55.0,-3.267681192185077
75,55.1,-3.147671981174566
75,55.2,-5.325363332518616
75,55.300000000000004,-3.944702339543914
75,55.400000000000006,-4.41652120119821
75,55.5,1.5478729236021507
75,55.6,-4.1568094901476265
75,55.7,-5.942868144446557
75,55.800000000000004,-1.5928686583786915
75,55.900000000000006,-6.677553928188451
75,56.0,-0.8837989321065943
75,56.1,-0.7624232418284629
75,56.2,-3.718541950375658
75,56.300000000000004,-2.834557688178204
75,56.400000000000006,-2.76290151697622
75,56.5,2.949608406441259
75,56.6,0.07439149932729297
75,56.7,-3.7474730688082203
75,56.800000000000004,-3.6811976051948863
75,56.900000000000006,-0.5806852034543586
75,57.0,-0.2442886804983103
75,57.1,-1.9557695808992988
75,57.2,0.8691155564587767
75,57.300000000000004,-0.17637394656988087
75,57.400000000000006,3.1847973456669223
75,57.5,1.761780750351319
75,57.6,0.6104694956178631
75,57.7,1.3573436690117726
75,57.800000000000004,-1.0141987709298428
75,57.900000000000006,3.5781646733492947
75,58.0,2.4973849224861597
75,58.1,0.6692129065814939
75,58.2,2.17768573168927
75,58.300000000000004,0.7120657395398743
75,58.400000000000006,8.441331122690775
75,58.5,1.2634816584588036
75,58.6,3.856331597984941
75,58.7,3.636479657003334
75,58.800000000000004,0.894287163403435
75,58.900000000000006,3.0677040396686728
75,59.0,2.4131454746061993
75,59.1,3.999632585192762
75,59.2,4.175352311640038
75,59.300000000000004,5.61066599248528
75,59.400000000000006,5.804388794201353
75,59.5,2.98255445367676
75,59.6,2.839420373215676
75,59.7,2.8265559854446805
75,59.800000000000004,2.292096493989187
75,59.900000000000006,0.23643551354102849
75,60.0,6.245766769164706
75,60.1,4.678232414928288
75,60.2,4.48740174217956
75,60.300000000000004,1.0071365909473615
75,60.400000000000006,1.5322699962011979
75,60.5,-0.8728894249716427
75,60.6,5.2865245343647995
75,60.7,7.34253443024766
75,60.800000000000004,7.2780255855135
75,60.900000000000006,5.716971847978099
75,61.0,3.3325175601702717
75,61.1,6.121120201603102
75,61.2,6.260707235144912
75,61.300000000000004,8.127397663645857
75,61.400000000000006,8.382812808114654
75,61.5,5.904549703516458
75,61.6,6.582245700739333
75,61.7,8.505033418043197
75,61.800000000000004,7.999836350521514
75,61.900000000000006,6.519108593377881
75,62.0,1.609951984761774
75,62.1,5.450780469776346
75,62.2,9.28930309484268
75,62.300000000000004,7.64239921268668
75,62.400000000000006,9.722564057299463
75,62.5,6.54475462999665
75,62.6,7.673189814743112
75,62.7,9.517361934568868
75,62.800000000000004,9.31050192681505
75,62.900000000000006,8.62386590739171
75,63.0,10.416822262921137
75,63.1,11.079248756098863
75,63.2,11.259381202179423
75,63.300000000000004,3.6930969079271936
75,63.400000000000006,6.641493347673828
75,63.5,7.067059741491624
75,63.6,7.004316655812672
75,63.7,3.845360331128699
75,63.800000000000004,11.211896961248556
75,63.900000000000006,5.471680589599261
75,64.0,8.235679486341779
75,64.10000000000001,1.9844885227319393
75,64.2,6.731622031033632
75,64.3,7.354564344762298
75,64.4,5.6565253053643865
75,64.5,9.827363422162268
75,64.60000000000001,13.92882165562616
75,64.7,5.7735694076874235
75,64.8,5.780556345011665
75,64.9,12.30034064369001
75,65.0,9.299278558172276
75,65.10000000000001,7.073500491852301
75,65.2,4.630597304549771
75,65.3,9.62307918036327
75,65.4,8.282544562635787
75,65.5,11.585374494612159
75,65.60000000000001,5.477425039972594
75,65.7,7.167911494041203
75,65.8,6.775306993675182
75,65.9,6.942746109048761
75,66.0,10.064966991141235
75,66.10000000000001,9.459268660935084
75,66.2,5.681203882161602
75,66.3,6.976824323017275
75,66.4,6.552493063276506
75,66.5,9.270773864005655
75,66.60000000000001,6.522384309739794
75,66.7,4.079756300414468
75,66.8,5.919724537553467
75,66.9,6.5686037415330185
75,67.0,8.882912310471658
75,67.10000000000001,9.678053532192978
75,67.2,9.610891047930487
75,67.3,7.186637835289268
75,67.4,4.87088798570144
75,67.5,7.505312813253277
75,67.60000000000001,5.4582301216281905
75,67.7,4.252979371888969
75,67.8,6.417001255085075
75,67.9,6.569614659733238
75,68.0,7.600006996200806
75,68.10000000000001,3.048644422942439
75,68.2,0.9938611908661779
75,68.3,6.290508052415922
75,68.4,2.4763721530594607
75,68.5,7.2398661028458475
75,68.60000000000001,1.851081042097317
75,68.7,3.001972581513871
75,68.8,-0.2153600628109107
75,68.9,9.272872155565446
75,69.0,2.853182978708916
75,69.10000000000001,3.6372782692825494
75,69.2,2.3719624725588746
75,69.3,2.929373503772904
75,69.4,5.441440837800739
75,69.5,3.4675267719157508
75,69.60000000000001,3.013237211102853
75,69.7,5.8541675641800435
75,69.8,-0.6681288710950488
75,69.9,5.375890700600012
75,70.0,6.367172299316852
75,70.10000000000001,-1.2600951060977161
75,70.2,2.7196334967983606
75,70.3,-1.3467102568224336
75,70.4,-3.5791228022609074
75,70.5,-0.5944314649733653
75,70.60000000000001,2.6638651370060686
75,70.7,3.073475296544939
75,70.8,0.08608029355889246
75,70.9,-1.3335099324973096
75,71.0,-0.4404730684083361
75,71.10000000000001,-1.311777768605774
75,71.2,-1.2714200388159593
75,71.3,-5.894941627073697
75,71.4,-0.6431062794690173
75,71.5,-0.5187253284102061
75,71.60000000000001,5.053976026214412
75,71.7,1.11596814549182
75,71.8,-1.104040838361487
75,71.9,-0.7459522795740737
75,72.0,-0.2823366918877117
75,72.10000000000001,-3.0331466014532094
75,72.2,-6.6599273877489695
75,72.3,-3.452395631184136
75,72.4,-2.3664820958160493
75,72.5,-1.683514429916147
75,72.60000000000001,-3.9368537227499156
75,72.7,-4.621596976095537
75,72.8,-3.144766184133546
75,72.9,-2.5174720863780506
75,73.0,-1.3903282546422964
75,73.10000000000001,-3.5888029199829834
75,73.2,-2.050859685841165
75,73.3,-5.80520678890957
75,73.4,-1.4339751842772197
75,73.5,-3.768047523476918
75,73.60000000000001,-7.190771247421673
75,73.7,-4.569381921144097
75,73.8,-3.8236513716732445
75,73.9,-6.900235340257536
75,74.0,-2.5757314275464465
75,74.10000000000001,-5.368025951969979
75,74.2,-3.5424674459508525
75,74.3,-7.309613323125559
75,74.4,-4.185799025867857
75,74.5,-3.2818761954638687
75,74.60000000000001,-6.335563834930697
75,74.7,-5.847420511570879
75,74.8,-6.924024345046148
75,74.9,-4.79028290908803
75,75.0,-5.669196813285931
75,75.10000000000001,-4.619505165936496
75,75.2,-6.136699537219668
75,75.3,-9.283041076966045
75,75.4,-9.499608227465117
75,75.5,-7.451332387641732
75,75.60000000000001,-5.283808327703834
75,75.7,-0.8821713739235424
75,75.8,-4.468140697318399
75,75.9,-8.271522037202397
75,76.0,-11.897973460585279
75,76.10000000000001,-5.638726810412388
75,76.2,-6.968171122068013
75,76.3,-10.127407337858804
75,76.4,-4.94056984236504
75,76.5,-7.2348266488727155
75,76.60000000000001,-8.358333328049971
75,76.7,-12.229269415115208
75,76.80000000000001,-5.048295764442166
75,76.9,-7.357764273181536
75,77.0,-8.210393454775023
75,77.10000000000001,-10.049324673513729
75,77.2,-8.614500695919435
75,77.30000000000001,-4.649623603188781
75,77.4,-6.481727213589028
75,77.5,-2.816999206995593
75,77.60000000000001,-5.208638540599512
75,77.7,-7.03193724370223
75,77.80000000000001,-5.683373472388773
75,77.9,-7.54866224262744
75,78.0,-11.60034677372553
75,78.10000000000001,-9.504690708317987
75,78.2,-7.17431493288096
75,78.30000000000001,-10.354985443937954
75,78.4,-9.321564208381098
75,78.5,-11.14771061837067
75,78.60000000000001,-3.8054386168141408
75,78.7,-11.32293729032457
75,78.80000000000001,-10.619082994460866
75,78.9,-10.222360699753423
75,79.0,-5.556275746102801
75,79.10000000000001,-5.148034089304571
75,79.2,-9.328567583403874
75,79.30000000000001,-6.475578769701614
75,79.4,-10.115581539615219
75,79.5,-7.841278478657365
75,79.60000000000001,-1.2741311893965739
75,79.7,-5.401030637936038
75,79.80000000000001,-7.821681941964221
75,79.9,-10.980516222285749
75,80.0,-8.360762812211952
75,80.10000000000001,-10.855640533186259
75,80.2,-12.954720130125827
75,80.30000000000001,-5.908973582968586
75,80.4,-5.898698932502024
75,80.5,-6.782762630775103
75,80.60000000000001,-4.708499315582079
75,80.7,-11.307375450932136
75,80.80000000000001,-3.550892625718793
75,80.9,-9.667450056351887
75,81.0,-5.920837984831294
75,81.10000000000001,-5.635650414589951
75,81.2,-3.9827310333354764
75,81.30000000000001,-1.5795294150958705
75,81.4,-5.604175088876636
75,81.5,-7.319668124891674
75,81.60000000000001,-9.037696043032168
75,81.7,-5.498190336122862
75,81.80000000000001,-8.150015475196236
75,81.9,-9.307976959281717
75,82.0,-6.2989432204059
75,82.10000000000001,-3.991168086935749
75,82.2,-6.318439004367764
75,82.30000000000001,-8.04856977233678
75,82.4,-4.930270379987492
75,82.5,-8.261211429623543
75,82.60000000000001,-8.810979360882252
75,82.7,-1.2293221759160706
75,82.80000000000001,-4.128974276674597
75,82.9,0.3571483454173957
75,83.0,-8.135185926863574
75,83.10000000000001,-1.7096614167134638
75,83.2,-4.595700921733799
75,83.30000000000001,2.69559691058389
75,83.4,-4.390324047160397
75,83.5,-4.809162447470124
75,83.60000000000001,-2.4820981373391513
75,83.7,-2.9090983936840327
75,83.80000000000001,-4.363707950954634
75,83.9,-0.7631566936294815
75,84.0,-1.1335100614270823
75,84.10000000000001,-0.4487463703268956
75,84.2,-1.4525952512913234
75,84.30000000000001,-4.006865522832848
75,84.4,-3.7571275736038605
75,84.5,-0.304694261185609
75,84.60000000000001,-3.942652712287137
75,84.7,2.787230405729777
75,84.80000000000001,-1.328753120955693
75,84.9,-3.472841366712998
75,85.0,0.8735451247809499
75,85.10000000000001,-2.172994981227539
75,85.2,0.3152836529214138
75,85.30000000000001,-2.79712829156954
75,85.4,0.4640213610305919
75,85.5,-5.35758828005639
75,85.60000000000001,-9.89568424340641
75,85.7,-7.612243239458377
75,85.80000000000001,-6.410634480312428
75,85.9,1.6963502555234142
75,86.0,8.391694894350124
75,86.10000000000001,7.999096450504186
75,86.2,10.393913983100195
